cid,organism,testtype,route,dose,effect,reference,cmpdname,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
47491,rat,LD50,oral,9366 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 52(10)(17), 1987",Chlorsulfuron,
47491,rat,LD50,oral,5545 mg/kg,NULL,"Journal of Agricultural and Food Chemistry., 29(416), 1981",Chlorsulfuron,
47491,rat,LC50,inhalation,&gt;5900 mg/m3/4H,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A579(1984)",Chlorsulfuron,
47491,dog,LD,oral,&gt;2500 mg/kg,"BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570808",Chlorsulfuron,
47491,rabbit,LD50,skin,3400 mg/kg,NULL,"Farm Chemicals Handbook., -(C154), 1991",Chlorsulfuron,
47491,duck,LD50,unreported,5 gm/kg,NULL,"Defense des Vegetaux., 37(345), 1983",Chlorsulfuron,
47491,bird - domestic,LD50,unreported,5 gm/kg,NULL,"Defense des Vegetaux., 37(345), 1983",Chlorsulfuron,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
47866,rat,LD50,oral,3387 mg/kg,NULL,"Pesticide Manual., 9(217), 1991",Cyromazine,
47866,rat,LC50,inhalation,&gt;2720 mg/m3/4H,NULL,"Pesticide Manual., 9(217), 1991",Cyromazine,
47866,rat,LD50,skin,&gt;3100 mg/kg,NULL,"Pesticide Manual., 9(217), 1991",Cyromazine,
47866,quail,LD50,oral,1785 mg/kg,NULL,"Pesticide Manual., 9(217), 1991",Cyromazine,
47866,duck,LD50,oral,&gt;6 gm/kg,NULL,"Farm Chemicals Handbook., -(C91), 1991",Cyromazine,
47866,domestic animals - goat/sheep,LDLo,oral,500 mg/kg,PERIPHERAL NERVE AND SENSATION: FASCICULATIONS; BEHAVIORAL: ATAXIA,"National Technical Information Service., OTS0538005",Cyromazine,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
47898,rat,LD50,oral,10 gm/kg,NULL,"Farm Chemicals Handbook., -(C209), 1991",Flutolanil,
47898,rat,LD50,skin,&gt;5 gm/kg,NULL,"Japan Pesticide Information., (47)(23), 1985",Flutolanil,
47898,rat,LD50,intraperitoneal,&gt;10 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988",Flutolanil,
47898,rat,LD50,subcutaneous,&gt;10 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988",Flutolanil,
47898,mouse,LD50,oral,&gt;10 gm/kg,NULL,"Pesticide Manual., 9(426), 1991",Flutolanil,
47898,mouse,LD50,intraperitoneal,&gt;10 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988",Flutolanil,
47898,mouse,LD50,subcutaneous,&gt;10 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 13(153), 1988",Flutolanil,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
4790,rat,LD50,oral,1 mg/kg,NULL,"Down to Earth., 35(25), 1979",Phorate,
4790,rat,LC50,inhalation,11 mg/m3/1H,NULL,"National Technical Information Service., PB277-077",Phorate,
4790,rat,LD50,skin,2500 ug/kg,BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: EXCITEMENT,"Toxicology and Applied Pharmacology., 2(88), 1960 [PMID:13825957]",Phorate,
4790,rat,LD50,intraperitoneal,1980 ug/kg,NULL,"Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 236(202), 1959",Phorate,
4790,rat,LD50,intravenous,1200 ug/kg,NULL,"National Technical Information Service., PB277-077",Phorate,
4790,mouse,LD50,oral,2250 ug/kg,NULL,"Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 236(202), 1959",Phorate,
4790,mouse,LD50,intraperitoneal,2100 ug/kg,NULL,"Naunyn-Schmiedeberg's Archiv fuer Experimentelle Pathologie und Pharmakologie., 236(202), 1959",Phorate,
4790,rabbit,LD50,skin,99 mg/kg,NULL,"Farm Chemicals Handbook., -(C236), 1991",Phorate,
4790,guinea pig,LD50,skin,20 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(895), 1966",Phorate,
4790,quail,LD50,oral,7 mg/kg,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: ATAXIA; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Ecotoxicology and Environmental Safety., 8(551), 1984 [PMID:6510327]",Phorate,
4790,gerbil,LD50,intraperitoneal,1866 ug/kg,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: BRONCHIOLAR CONSTRICTION; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","Journal of Animal Morphology and Physiology., 28(234), 1981",Phorate,
4790,duck,LD50,oral,600 ug/kg,NULL,"Down to Earth., 35(25), 1979",Phorate,
4790,duck,LD50,skin,203 mg/kg,NULL,"Toxicology and Applied Pharmacology., 47(451), 1979 [PMID:442090]",Phorate,
4790,bird - wild,LD50,oral,1 mg/kg,NULL,"Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]",Phorate,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
4929,rat,LD50,oral,2100 mg/kg,"AUTONOMIC NERVOUS SYSTEM: OTHER (DIRECT) PARASYMPATHOMIMETIC; LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; GASTROINTESTINAL: OTHER CHANGES","Gigiena i Sanitariya.  For English translation, see HYSAAV., 34(3)(94), 1969",Prometryn,
4929,rat,LC50,inhalation,&gt;2430 mg/m3/4H,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A340(1983)",Prometryn,
4929,rat,LD50,skin,&gt;3100 mg/kg,NULL,"Pesticide Manual., 9(711), 1991",Prometryn,
4929,mouse,LD50,oral,2138 mg/kg,"BEHAVIORAL: MUSCLE WEAKNESS; LUNGS, THORAX, OR RESPIRATION: RESPIRATORY DEPRESSION; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","Gigiena i Sanitariya.  For English translation, see HYSAAV., 33(2)(12), 1968",Prometryn,
4929,rabbit,LD50,skin,&gt;3100 mg/kg,NULL,"Farm Chemicals Handbook., -(C250), 1991",Prometryn,
4929,mammal (species unspecified),LD50,unreported,1800 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 44(6)(81), 1979",Prometryn,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
4933,rat,LD50,oral,367 mg/kg,NULL,"Khigiena i Zdraveopazvane.  Hygiene and Sanitation., 27(451), 1984",Propanil,
4933,rat,LD50,skin,&gt;5 gm/kg,NULL,"Farm Chemicals Handbook., -(C251), 1991",Propanil,
4933,rat,LD50,unreported,1300 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(124), 1971",Propanil,
4933,mouse,LD50,oral,360 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 21(12)(30), 1977",Propanil,
4933,dog,LD50,oral,1217 mg/kg,BRAIN AND COVERINGS: RECORDINGS FROM SPECIFIC AREAS OF CNS,"Toxicology and Applied Pharmacology., 23(650), 1972 [PMID:4674812]",Propanil,
4933,rabbit,LD50,skin,4830 mg/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A343(1983)",Propanil,
4933,rabbit,LD50,unreported,500 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(124), 1971",Propanil,
4933,mammal (species unspecified),LD50,oral,2527 mg/kg,"BEHAVIORAL: ALTERED SLEEP TIME (INCLUDING CHANGE IN RIGHTING REFLEX); BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., PB288-416",Propanil,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
4936,rat,LD50,oral,1480 mg/kg,NULL,"Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]",Propargite,
4936,rat,LC50,inhalation,&gt;940 mg/m3/4H,NULL,"Pesticide Manual., 9(719), 1991",Propargite,
4936,rat,LD50,skin,250 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Propargite,
4936,mouse,LD50,unreported,780 mg/kg,NULL,"Tsitologiya i Genetika.  Cytology and Genetics.  For English translation, see CYGEDX., 16(1)(45), 1982",Propargite,
4936,rabbit,LD50,skin,10300 mg/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A589(1985)",Propargite,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
4937,rat,LD50,oral,3840 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982",Propazine,
4937,rat,LD50,skin,&gt;3100 mg/kg,NULL,"Pesticide Manual., 9(721), 1991",Propazine,
4937,rat,LD50,subcutaneous,395 mg/kg,NULL,"Farmakologiya i Toksikologiya, 42(163), 1979 [PMID:437085]",Propazine,
4937,mouse,LD50,oral,3180 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982",Propazine,
4937,rabbit,LD50,skin,&gt;10200 mg/kg,NULL,"Ciba-Geigy Toxicology Data/Indexes., -(-), 1977",Propazine,
4937,guinea pig,LD50,oral,1200 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(35), 1982",Propazine,
4937,mammal (species unspecified),LD50,unreported,6 gm/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 44(6)(81), 1979",Propazine,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
50367,rat,LD50,oral,2198 mg/kg,NULL,"Pesticide Manual., 9(105), 1991",Buprofezin,
50367,rat,LD50,skin,&gt;5 gm/kg,NULL,"Japan Pesticide Information., (44)(17), 1984",Buprofezin,
50367,mouse,LD50,oral,&gt;5 gm/kg,NULL,"Japan Pesticide Information., (44)(17), 1984",Buprofezin,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
50465,rat,LD50,oral,2405 mg/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A791(1986)",Fluroxypyr,
50465,rat,LC50,inhalation,&gt;296 mg/m3/4H,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(939), 1985",Fluroxypyr,
50465,rat,LD50,skin,&gt;2 gm/kg,NULL,"Defense des Vegetaux., 39(235)(30), 1985",Fluroxypyr,
50465,rat,LD50,intraperitoneal,458 mg/kg,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(939), 1985",Fluroxypyr,
50465,rabbit,LD50,skin,&gt;5 gm/kg,NULL,"Proceedings of the British Crop Protection Conference - Weeds., -(939), 1985",Fluroxypyr,
50465,duck,LD50,oral,&gt;2 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A791(1986)",Fluroxypyr,
50465,duck,LD50,unreported,&gt;2 gm/kg,NULL,"Defense des Vegetaux., 39(235)(30), 1985",Fluroxypyr,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5125,rat,LD50,skin,168 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Tribufos,
5125,rat,LD50,intraperitoneal,210 mg/kg,BEHAVIORAL: REGIDITY; BEHAVIORAL: IRRITABILITY; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS,"AMA Archives of Industrial Health., 20(161), 1959",Tribufos,
5125,mouse,LD50,oral,77 mg/kg,NULL,"Prehled Prumyslove Toxikologie; Organicke Latky, Marhold, J., Prague, Czechoslovakia, Avicenum, 1986, -(1188), 1986",Tribufos,
5125,mouse,LCLo,inhalation,3804 mg/m3/1H,NULL,"Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(199), 1969",Tribufos,
5125,mouse,LD50,intraperitoneal,285 mg/kg,NULL,"Biochemical Pharmacology., 12(73), 1963 [PMID:14019076]",Tribufos,
5125,rabbit,LD50,oral,242 mg/kg,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; KIDNEY, URETER, AND BLADDER: INCONTINENCE","Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 11(4)(11), 1967",Tribufos,
5125,rabbit,LD50,skin,97 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(44), 1982",Tribufos,
5125,guinea pig,LD50,oral,140 mg/kg,NULL,"Toxicometric Parameters of Industrial Toxic Chemicals Under Single Exposure, Izmerov, N.F., et al., Moscow, Centre of International Projects, GKNT, 1982, -(44), 1982",Tribufos,
5125,guinea pig,LD50,intraperitoneal,150 mg/kg,BEHAVIORAL: REGIDITY; BEHAVIORAL: IRRITABILITY; GASTROINTESTINAL: CHANGES IN STRUCTURE OR FUNCTION OF SALIVARY GLANDS,"AMA Archives of Industrial Health., 20(161), 1959",Tribufos,
5125,chicken,LDLo,skin,1 gm/kg,SPINAL CORD: DEMYELINATION; BEHAVIORAL: ATAXIA,"Toxicology and Applied Pharmacology., 48(A195), 1979",Tribufos,
5125,mammal (species unspecified),LD50,unreported,170 mg/kg,NULL,"Chemistry of Pesticides, Melnikov, N.N., New York, Springer-Verlag New York, Inc., 1971, -(376), 1971",Tribufos,
5125,rat,LD50,oral,150 mg/kg,NULL,"Toxicology and Applied Pharmacology., 14(515), 1969 [PMID:5787520]",Tribufos,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
51556,rat,LD50,oral,1250 mg/kg,NULL,"Pesticide Manual., 9(433), 1991",Fomesafen,
51556,rabbit,LD50,skin,&gt;1 gm/kg,NULL,"Pesticide Manual., 9(433), 1991",Fomesafen,
51556,duck,LD50,oral,&gt;5 gm/kg,NULL,"Pesticide Manual., 9(433), 1991",Fomesafen,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
51605,rat,LD50,oral,16800 mg/kg,NULL,"Farm Chemicals Handbook., -(C137), 1991",Fenoxycarb,
51605,rat,LC50,inhalation,&gt;480 mg/m3,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(709), 1991",Fenoxycarb,
51605,rat,LD50,skin,&gt;2 gm/kg,NULL,"Defense des Vegetaux., 39(236)(26), 1985",Fenoxycarb,
51605,mouse,LD50,oral,&gt;5 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 16(709), 1991",Fenoxycarb,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
516902,women,TDLo,oral,800 mg/kg,"LUNGS, THORAX, OR RESPIRATION: OTHER CHANGES; BLOOD: OTHER HEMOLYSIS WITH OR WITHOUT ANEMIA; BLOOD: METHEMOGLOBINEMIA-CARBOXYHEMOGLOBIN","Toxicology of Drugs and Chemicals, Deichmann, W.B., New York, Academic Press, Inc., 1969, -(539), 1969",Sodium chlorate,
516902,man,TDLo,oral,286 mg/kg,"LUNGS, THORAX, OR RESPIRATION: CYANOSIS; BLOOD: CHANGES IN CELL COUNT (UNSPECIFIED); BLOOD: METHEMOGLOBINEMIA-CARBOXYHEMOGLOBIN","Clinical Toxicology., 15(185), 1979 [PMID:509884]",Sodium chlorate,
516902,human,LDLo,unreported,214 mg/kg,NULL,"Guide to the Chemicals Used in Crop Protection., 6(461), 1973",Sodium chlorate,
516902,child,LD50,unreported,185 mg/kg,NULL,"Guide to the Chemicals Used in Crop Protection., 6(461), 1973",Sodium chlorate,
516902,rat,LD50,oral,1200 mg/kg,NULL,"Pharmaceutical Journal., 185(361), 1960",Sodium chlorate,
516902,rat,LC50,inhalation,&gt;28 gm/m3/1H,NULL,"BIOFAX Industrial Bio-Test Laboratories, Inc., Data Sheets., 24-3/1971",Sodium chlorate,
516902,mouse,LD50,oral,8350 mg/kg,NULL,"Uzbekskii Biologicheskii Zhurnal.  Uzbek Biological Journal., (1)(40), 1986",Sodium chlorate,
516902,mouse,LD50,intraperitoneal,596 mg/kg,NULL,"Comptes Rendus Hebdomadaires des Seances, Academie des Sciences., 257(791), 1963",Sodium chlorate,
516902,dog,LDLo,oral,700 mg/kg,NULL,"Abdernalden's Handbuch der Biologischen Arbeitsmethoden., 4(1289), 1935",Sodium chlorate,
516902,cat,LDLo,oral,1350 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(1013), 1966",Sodium chlorate,
516902,rabbit,LD50,oral,7200 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 31(1)(49), 1987",Sodium chlorate,
516902,rabbit,LD50,skin,&gt;10 gm/kg,NULL,"BIOFAX Industrial Bio-Test Laboratories, Inc., Data Sheets., 24-3/1971",Sodium chlorate,
516902,rat,LD50,oral,4330 mg/kg,NULL,"Farm Chemicals Handbook., -(C244), 1991",Sodium chlorate,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5216,rat,LD50,oral,971 mg/kg,NULL,"Fundamental and Applied Toxicology., 7(299), 1986",Simazine,
5216,rat,LC50,inhalation,9800 mg/m3/4H,NULL,"Farm Chemicals Handbook., -(C275), 1991",Simazine,
5216,rat,LD50,skin,&gt;5 gm/kg,NULL,"Nippon Noyaku Gakkaishi.  Journal of the Pesticide Science Society of Japan., 15(315), 1990",Simazine,
5216,mouse,LDLo,oral,5 gm/kg,"BEHAVIORAL: MUSCLE WEAKNESS; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA; KIDNEY, URETER, AND BLADDER: URINE VOLUME INCREASED","Gigiena i Sanitariya.  For English translation, see HYSAAV., 27(8)(22), 1962",Simazine,
5216,mouse,LD50,intravenous,100 mg/kg,NULL,"U.S. Army Armament Research & Development Command, Chemical Systems Laboratory, NIOSH Exchange Chemicals., NX#04003",Simazine,
5216,rat,LD50,unreported,1390 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 7(5)(54), 1963",Simazine,
5216,rabbit,LD50,oral,&gt;5 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A369(1984)",Simazine,
5216,rabbit,LD50,skin,&gt;10200 mg/kg,NULL,"Yakkyoku.  Pharmacy., 37(427), 1986",Simazine,
5216,pigeon,LD50,oral,&gt;5 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A369(1984)",Simazine,
5216,chicken,LD50,oral,&gt;5 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A369(1984)",Simazine,
5216,mammal (species unspecified),LD50,oral,2014 mg/kg,BEHAVIORAL: SOMNOLENCE (GENERAL DEPRESSED ACTIVITY); BEHAVIORAL: MUSCLE CONTRACTION OR SPASTICITY); SKIN AND APPENDAGES (SKIN): HAIR: OTHER,"National Technical Information Service., PB288-416",Simazine,
5216,mammal (species unspecified),LD50,unreported,1400 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 44(6)(81), 1979",Simazine,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5281875,rat,LD50,oral,1131 mg/kg,NULL,"Farm Chemicals Handbook., -(C167), 1991",Hydramethylnon,
5281875,rat,LC50,inhalation,&gt;5 gm/m3/4H,NULL,"Pesticide Manual., 9(474), 1991",Hydramethylnon,
5281875,rabbit,LD50,skin,&gt;5 gm/kg,NULL,"Pesticide Manual., 9(475), 1991",Hydramethylnon,
5281875,quail,LD50,oral,1828 mg/kg,NULL,"Farm Chemicals Handbook., -(C167), 1991",Hydramethylnon,
5281875,duck,LD50,oral,&gt;2510 mg/kg,NULL,"Pesticide Manual., 9(475), 1991",Hydramethylnon,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5284484,domestic animals - goat/sheep,LD50,oral,1 gm/kg,NULL,"Veterinariya.  Veterinary Science., 56(6)(59), 1980",Zineb,
5284484,mammal (species unspecified),LC50,inhalation,5250 mg/m3,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 34(12)(8), 1990",Zineb,
5284484,mammal (species unspecified),LD50,unreported,3290 mg/kg,NULL,"Gigiena i Sanitariya.  For English translation, see HYSAAV., 45(5)(29), 1980",Zineb,
5284484,rat,LD50,oral,2850 mg/kg,NULL,"Vrachebnoe Delo.  Medical Practice., (9)(130), 1975 [PMID:54994]",Zineb,
5284484,rat,LC50,inhalation,&gt;5700 mg/m3/4H,NULL,"Pesticide Manual., 9(864), 1991",Zineb,
5284484,rat,LD50,skin,&gt;2 gm/kg,NULL,"Farm Chemicals Handbook., -(C202), 1991",Zineb,
5284484,rat,LD50,unreported,3250 mg/kg,NULL,"Environmental Quality and Safety, Supplement., 3(618), 1975 [PMID:1063688]",Zineb,
5284484,mouse,LD50,oral,2630 mg/kg,NULL,"Veterinariya.  Veterinary Science., 56(6)(59), 1980",Zineb,
5284484,rabbit,LD50,oral,620 mg/kg,NULL,"Veterinariya.  Veterinary Science., 56(6)(59), 1980",Zineb,
5284484,guinea pig,LD50,oral,2400 mg/kg,NULL,"Pesticide Chemicals Official Compendium, Association of the American Pesticide Control Officials, Inc., 1966., -(923), 1966",Zineb,
5284484,guinea pig,LD50,unreported,3750 mg/kg,NULL,"Gigiena Truda i Professional'nye Zabolevaniya.  Labor Hygiene and Occupational Diseases., 32(2)(33), 1988",Zineb,
5284484,chicken,LD50,oral,7660 mg/kg,NULL,"Veterinariya.  Veterinary Science., 56(6)(59), 1980",Zineb,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
52998,rabbit,LD50,skin,&gt;2 gm/kg,NULL,"Pesticide Manual., 9(774), 1991",Sulfometuron,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5353758,rat,LD50,oral,14700 ug/kg,NULL,"Weisheng Dulixue Zazhi.  Journal of Health Toxicology., 6(37), 1992",Methomyl,
5353758,rat,LD50,skin,&gt;1600 mg/kg,NULL,"World Review of Pest Control., 9(119), 1970",Methomyl,
5353758,rat,LD50,intraperitoneal,6290 ug/kg,BEHAVIORAL: TREMOR; BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; BEHAVIORAL: STRAUB TAIL,"Environmental Toxicology and Pharmacology., 7(119), 1999",Methomyl,
5353758,mouse,LD50,oral,10 mg/kg,NULL,"Journal of Agricultural and Food Chemistry., 26(550), 1978 [PMID:659709]",Methomyl,
5353758,dog,LD50,oral,20 mg/kg,NULL,"Documentation of the Threshold Limit Values and Biological Exposure Indices, 5th ed., Cincinnati, OH, American Conference of Governmental Industrial Hygienists, Inc., 1986, 6(906), 1991",Methomyl,
5353758,monkey,LDLo,oral,40 mg/kg,NULL,"Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,rabbit,LD50,skin,5880 mg/kg,NULL,"Farm Chemicals Handbook., -(C199), 1991",Methomyl,
5353758,guinea pig,LDLo,oral,15 mg/kg,NULL,"Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,pigeon,LD50,oral,10 mg/kg,NULL,"ASTM Special Technical Publication., (680)(157), 1979",Methomyl,
5353758,chicken,LD50,oral,28 mg/kg,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; LUNGS, THORAX, OR RESPIRATION: DYSPNEA; SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,quail,LD50,oral,23700 ug/kg,NULL,"ASTM Special Technical Publication., (680)(157), 1979",Methomyl,
5353758,quail,LC50,inhalation,3680 ppm,NULL,"Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,duck,LD50,oral,15 mg/kg,NULL,Shell Chemical Company.,Methomyl,
5353758,duck,LC50,inhalation,1890 ppm,NULL,"Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,bird - wild,LD50,oral,10 mg/kg,NULL,"Toxicology and Applied Pharmacology., 21(315), 1972 [PMID:5027965]",Methomyl,
5353758,rat,LC50,inhalation,77 ppm/4H,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; BEHAVIORAL: TREMOR; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","Toxicology and Applied Pharmacology., 40(1), 1977 [PMID:867425]",Methomyl,
5353758,rat,LD50,subcutaneous,9 mg/kg,NULL,"Toxicology and Applied Pharmacology., 25(569), 1973 [PMID:4741778]",Methomyl,
﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
  ﻿cid,organism,testtype,route,dose,effect,reference,cmpdname,
5364079,rat,LD50,oral,1100 mg/kg,NULL,"Farm Chemicals Handbook., -(C90), 1991",Cymoxanil,
5364079,rat,LCLo,inhalation,4980 mg/m3/4H,"BEHAVIORAL: GENERAL ANESTHETIC; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0533649-1",Cymoxanil,
5364079,rat,LD50,intraperitoneal,166 mg/kg,"SENSE ORGANS AND SPECIAL SENSES: LACRIMATION: EYE; SENSE ORGANS AND SPECIAL SENSES: OTHER: EYE; LUNGS, THORAX, OR RESPIRATION: DYSPNEA","National Technical Information Service., OTS0555067",Cymoxanil,
5364079,dog,LDLo,oral,1500 mg/kg,"BEHAVIORAL: CONVULSIONS OR EFFECT ON SEIZURE THRESHOLD; GASTROINTESTINAL: HYPERMOTILITY, DIARRHEA","National Technical Information Service., OTS0570815",Cymoxanil,
5364079,dog,LD50,skin,&gt;3 gm/kg,NULL,"Agrochemicals Handbook, with updates, Hartley, D., and H. Kidd, eds., Nottingham, Royal Soc of Chemistry, 1983-86, A102(1986)",Cymoxanil,
